,Video,Shape_type,Name,Color name,Color BGR,Thickness,Center_X,Center_Y,vertices,center,area,max_vertice_distance,area_cm,Tags,Ear_tag_size
134,R2G45S2,polygon,NEVER_1,Cyan,"(255, 255, 102)",2,519,236,"[[315 219]
 [521 131]
 [519 273]]",[451 207],14538.0,118,3078.33,"{'Center_tag': (451, 207), 'Tag_0': (315, 219), 'Tag_1': (521, 131), 'Tag_2': (519, 273)}",5
135,R2G45S2,polygon,NEVER_2,Cyan,"(255, 255, 102)",2,153,348,"[[314 220]
 [235 416]
 [118 299]]",[222 311],16087.5,118,3078.33,"{'Center_tag': (222, 311), 'Tag_0': (314, 220), 'Tag_1': (235, 416), 'Tag_2': (118, 299)}",5
136,R2G39S2,polygon,FORMER_1,Green,"(0, 128, 0)",2,415,112,"[[315 218]
 [421  14]
 [522 130]]",[419 120],16450.0,118,3078.33,"{'Center_tag': (419, 120), 'Tag_0': (315, 218), 'Tag_1': (421, 14), 'Tag_2': (522, 130)}",5
137,R2G39S2,polygon,FORMER_2,Green,"(0, 128, 0)",2,153,348,"[[314 220]
 [235 416]
 [116 295]]",[221 310],16441.5,118,3078.33,"{'Center_tag': (221, 310), 'Tag_0': (314, 220), 'Tag_1': (235, 416), 'Tag_2': (116, 295)}",5
138,R2G39S2,polygon,SAME_1,Yellow,"(0, 255, 255)",2,353,346,"[[315 221]
 [398 420]
 [235 417]]",[316 352],16094.0,118,3078.33,"{'Center_tag': (316, 352), 'Tag_0': (315, 221), 'Tag_1': (398, 420), 'Tag_2': (235, 417)}",5
139,R2G39S2,polygon,SAME_2,Yellow,"(0, 255, 255)",2,113,201,"[[315 217]
 [119 292]
 [116 136]]",[183 215],15400.5,118,3078.33,"{'Center_tag': (183, 215), 'Tag_0': (315, 217), 'Tag_1': (119, 292), 'Tag_2': (116, 136)}",5
140,R2G39S2,polygon,NEVER_1,Cyan,"(255, 255, 102)",2,450,352,"[[315 221]
 [511 302]
 [400 418]]",[408 313],15863.5,118,3078.33,"{'Center_tag': (408, 313), 'Tag_0': (315, 221), 'Tag_1': (511, 302), 'Tag_2': (400, 418)}",5
141,R2G39S2,polygon,NEVER_2,Cyan,"(255, 255, 102)",2,299,84,"[[314 216]
 [116 135]
 [232   5]]",[220 118],17568.0,118,3078.33,"{'Center_tag': (220, 118), 'Tag_0': (314, 216), 'Tag_1': (116, 135), 'Tag_2': (232, 5)}",5
142,R2G39S2,polygon,NOVEL_1,Red,"(0, 0, 255)",2,310,36,"[[315 216]
 [234   4]
 [421   8]]",[323  76],19660.0,118,3078.33,"{'Center_tag': (323, 76), 'Tag_0': (315, 216), 'Tag_1': (234, 4), 'Tag_2': (421, 8)}",5
143,R2G39S2,polygon,NOVEL_2,Red,"(0, 0, 255)",2,519,236,"[[315 219]
 [521 131]
 [517 301]]",[451 217],17334.0,118,3078.33,"{'Center_tag': (451, 217), 'Tag_0': (315, 219), 'Tag_1': (521, 131), 'Tag_2': (517, 301)}",5
144,R2G0S2,polygon,FORMER_1,Green,"(0, 128, 0)",2,408,145,"[[300 244]
 [409  56]
 [503 165]]",[404 155],14776.5,118,3078.33,"{'Center_tag': (404, 155), 'Tag_0': (300, 244), 'Tag_1': (409, 56), 'Tag_2': (503, 165)}",5
145,R2G0S2,polygon,FORMER_2,Green,"(0, 128, 0)",2,215,335,"[[300 246]
 [217 445]
 [103 338]]",[206 343],15783.5,118,3078.33,"{'Center_tag': (206, 343), 'Tag_0': (300, 246), 'Tag_1': (217, 445), 'Tag_2': (103, 338)}",5
146,R2G0S2,polygon,SAME_1,Yellow,"(0, 255, 255)",2,310,100,"[[300 244]
 [226  30]
 [409  52]]",[311 108],18767.0,118,3078.33,"{'Center_tag': (311, 108), 'Tag_0': (300, 244), 'Tag_1': (226, 30), 'Tag_2': (409, 52)}",5
147,R2G0S2,polygon,SAME_2,Yellow,"(0, 255, 255)",2,309,377,"[[302 244]
 [403 437]
 [216 444]]",[307 375],18399.0,118,3078.33,"{'Center_tag': (307, 375), 'Tag_0': (302, 244), 'Tag_1': (403, 437), 'Tag_2': (216, 444)}",5
148,R2G0S2,polygon,NEVER_1,Cyan,"(255, 255, 102)",2,403,332,"[[302 242]
 [488 342]
 [404 437]]",[398 340],13035.0,118,3078.33,"{'Center_tag': (398, 340), 'Tag_0': (302, 242), 'Tag_1': (488, 342), 'Tag_2': (404, 437)}",5
149,R2G0S2,polygon,NEVER_2,Cyan,"(255, 255, 102)",2,201,122,"[[298 244]
 [ 97 139]
 [224  33]]",[206 138],17320.5,118,3078.33,"{'Center_tag': (206, 138), 'Tag_0': (298, 244), 'Tag_1': (97, 139), 'Tag_2': (224, 33)}",5
150,R2G0S2,polygon,NOVEL_1,Red,"(0, 0, 255)",2,444,237,"[[303 244]
 [505 161]
 [490 344]]",[432 249],17860.5,118,3078.33,"{'Center_tag': (432, 249), 'Tag_0': (303, 244), 'Tag_1': (505, 161), 'Tag_2': (490, 344)}",5
151,R2G0S2,polygon,NOVEL_2,Red,"(0, 0, 255)",2,176,242,"[[298 244]
 [102 339]
 [ 95 140]]",[165 241],19834.5,118,3078.33,"{'Center_tag': (165, 241), 'Tag_0': (298, 244), 'Tag_1': (102, 339), 'Tag_2': (95, 140)}",5
152,R1G68S2,polygon,FORMER_1,Green,"(0, 128, 0)",2,297,99,"[[293 240]
 [222  27]
 [388  30]]",[301  99],17572.5,118,3078.33,"{'Center_tag': (301, 99), 'Tag_0': (293, 240), 'Tag_1': (222, 27), 'Tag_2': (388, 30)}",5
153,R1G68S2,polygon,FORMER_2,Green,"(0, 128, 0)",2,292,377,"[[291 246]
 [376 441]
 [223 450]]",[296 379],15300.0,118,3078.33,"{'Center_tag': (296, 379), 'Tag_0': (291, 246), 'Tag_1': (376, 441), 'Tag_2': (223, 450)}",5
154,R1G68S2,polygon,SAME_1,Yellow,"(0, 255, 255)",2,386,331,"[[292 244]
 [489 309]
 [377 441]]","(386, 331)",16642.0,118,3078.33,"{'Center_tag': (386, 331), 'Tag_0': (292, 244), 'Tag_1': (489, 309), 'Tag_2': (377, 441)}",5
155,R1G68S2,polygon,SAME_2,Yellow,"(0, 255, 255)",2,200,141,"[[292 240]
 [ 95 144]
 [223  29]]",[203 137],17471.5,118,3078.33,"{'Center_tag': (203, 137), 'Tag_0': (292, 240), 'Tag_1': (95, 144), 'Tag_2': (223, 29)}",5
156,R1G68S2,polygon,NEVER_1,Cyan,"(255, 255, 102)",2,426,235,"[[292 242]
 [496 170]
 [490 309]]",[426 240],13962.0,118,3078.33,"{'Center_tag': (426, 240), 'Tag_0': (292, 242), 'Tag_1': (496, 170), 'Tag_2': (490, 309)}",5
157,R1G68S2,polygon,NEVER_2,Cyan,"(255, 255, 102)",2,162,239,"[[294 241]
 [ 88 313]
 [ 95 144]]",[159 232],17155.0,118,3078.33,"{'Center_tag': (159, 232), 'Tag_0': (294, 241), 'Tag_1': (88, 313), 'Tag_2': (95, 144)}",5
158,R1G68S2,polygon,NOVEL_1,Red,"(0, 0, 255)",2,395,141,"[[294 241]
 [390  29]
 [494 169]]",[392 146],17744.0,118,3078.33,"{'Center_tag': (392, 146), 'Tag_0': (294, 241), 'Tag_1': (390, 29), 'Tag_2': (494, 169)}",5
159,R1G68S2,polygon,NOVEL_2,Red,"(0, 0, 255)",2,197,335,"[[291 244]
 [224 448]
 [ 91 311]]",[202 334],18155.5,118,3078.33,"{'Center_tag': (202, 334), 'Tag_0': (291, 244), 'Tag_1': (224, 448), 'Tag_2': (91, 311)}",5
160,R1G45S2,polygon,FORMER_1,Green,"(0, 128, 0)",2,310,36,"[[315 216]
 [234   4]
 [410   6]]",[319  75],18575.0,118,3078.33,"{'Center_tag': (319, 75), 'Tag_0': (315, 216), 'Tag_1': (234, 4), 'Tag_2': (410, 6)}",5
161,R1G45S2,polygon,FORMER_2,Green,"(0, 128, 0)",2,353,346,"[[315 221]
 [398 420]
 [254 419]]",[322 353],14286.5,118,3078.33,"{'Center_tag': (322, 353), 'Tag_0': (315, 221), 'Tag_1': (398, 420), 'Tag_2': (254, 419)}",5
162,R1G45S2,polygon,SAME_1,Yellow,"(0, 255, 255)",2,519,236,"[[315 219]
 [521 131]
 [510 306]]",[448 218],17541.0,118,3078.33,"{'Center_tag': (448, 218), 'Tag_0': (315, 219), 'Tag_1': (521, 131), 'Tag_2': (510, 306)}",5
163,R1G45S2,polygon,SAME_2,Yellow,"(0, 255, 255)",2,113,201,"[[315 217]
 [121 307]
 [116 136]]",[184 220],16812.0,118,3078.33,"{'Center_tag': (184, 220), 'Tag_0': (315, 217), 'Tag_1': (121, 307), 'Tag_2': (116, 136)}",5
164,R1G45S2,polygon,NEVER_1,Cyan,"(255, 255, 102)",2,415,112,"[[315 218]
 [411   6]
 [522 130]]",[416 118],17718.0,118,3078.33,"{'Center_tag': (416, 118), 'Tag_0': (315, 218), 'Tag_1': (411, 6), 'Tag_2': (522, 130)}",5
165,R1G45S2,polygon,NEVER_2,Cyan,"(255, 255, 102)",2,299,84,"[[314 216]
 [116 135]
 [232   5]]",[220 118],17568.0,118,3078.33,"{'Center_tag': (220, 118), 'Tag_0': (314, 216), 'Tag_1': (116, 135), 'Tag_2': (232, 5)}",5
166,R1G45S2,polygon,NOVEL_1,Red,"(0, 0, 255)",2,450,352,"[[315 221]
 [512 306]
 [400 418]]",[409 315],15792.0,118,3078.33,"{'Center_tag': (409, 315), 'Tag_0': (315, 221), 'Tag_1': (512, 306), 'Tag_2': (400, 418)}",5
167,R1G45S2,polygon,NOVEL_2,Red,"(0, 0, 255)",2,153,348,"[[314 220]
 [250 421]
 [120 309]]",[228 316],16649.0,118,3078.33,"{'Center_tag': (228, 316), 'Tag_0': (314, 220), 'Tag_1': (250, 421), 'Tag_2': (120, 309)}",5
168,R1G43S2,polygon,FORMER_1,Green,"(0, 128, 0)",2,310,36,"[[315 216]
 [234   4]
 [410   6]]",[319  75],18575.0,118,3078.33,"{'Center_tag': (319, 75), 'Tag_0': (315, 216), 'Tag_1': (234, 4), 'Tag_2': (410, 6)}",5
169,R1G43S2,polygon,FORMER_2,Green,"(0, 128, 0)",2,353,346,"[[315 221]
 [398 420]
 [247 421]]",[320 354],15066.0,118,3078.33,"{'Center_tag': (320, 354), 'Tag_0': (315, 221), 'Tag_1': (398, 420), 'Tag_2': (247, 421)}",5
170,R1G43S2,polygon,SAME_1,Yellow,"(0, 255, 255)",2,519,236,"[[315 219]
 [521 131]
 [510 293]]",[448 214],16202.0,118,3078.33,"{'Center_tag': (448, 214), 'Tag_0': (315, 219), 'Tag_1': (521, 131), 'Tag_2': (510, 293)}",5
171,R1G43S2,polygon,SAME_2,Yellow,"(0, 255, 255)",2,113,201,"[[315 217]
 [119 292]
 [121 124]]",[185 211],16389.0,118,3078.33,"{'Center_tag': (185, 211), 'Tag_0': (315, 217), 'Tag_1': (119, 292), 'Tag_2': (121, 124)}",5
172,R1G43S2,polygon,NEVER_1,Cyan,"(255, 255, 102)",2,415,112,"[[315 218]
 [411   6]
 [522 130]]",[416 118],17718.0,118,3078.33,"{'Center_tag': (416, 118), 'Tag_0': (315, 218), 'Tag_1': (411, 6), 'Tag_2': (522, 130)}",5
173,R1G43S2,polygon,NEVER_2,Cyan,"(255, 255, 102)",2,299,84,"[[314 216]
 [123 124]
 [232   5]]",[223 115],16378.5,118,3078.33,"{'Center_tag': (223, 115), 'Tag_0': (314, 216), 'Tag_1': (123, 124), 'Tag_2': (232, 5)}",5
174,R1G43S2,polygon,NOVEL_1,Red,"(0, 0, 255)",2,450,352,"[[315 221]
 [510 293]
 [400 418]]",[408 310],16147.5,118,3078.33,"{'Center_tag': (408, 310), 'Tag_0': (315, 221), 'Tag_1': (510, 293), 'Tag_2': (400, 418)}",5
175,R1G43S2,polygon,NOVEL_2,Red,"(0, 0, 255)",2,153,348,"[[314 220]
 [248 423]
 [116 295]]",[226 312],17622.0,118,3078.33,"{'Center_tag': (226, 312), 'Tag_0': (314, 220), 'Tag_1': (248, 423), 'Tag_2': (116, 295)}",5
176,R0G39S2,polygon,NEVER_1,Cyan,"(255, 255, 102)",2,310,36,"[[315 216]
 [234   4]
 [410   6]]",[319  75],18575.0,118,3078.33,"{'Center_tag': (319, 75), 'Tag_0': (315, 216), 'Tag_1': (234, 4), 'Tag_2': (410, 6)}",5
177,R0G39S2,polygon,NEVER_2,Cyan,"(255, 255, 102)",2,353,346,"[[315 221]
 [398 420]
 [235 417]]",[316 352],16094.0,118,3078.33,"{'Center_tag': (316, 352), 'Tag_0': (315, 221), 'Tag_1': (398, 420), 'Tag_2': (235, 417)}",5
178,R0G39S2,polygon,NOVEL_1,Red,"(0, 0, 255)",2,415,112,"[[315 218]
 [411   6]
 [522 130]]",[416 118],17718.0,118,3078.33,"{'Center_tag': (416, 118), 'Tag_0': (315, 218), 'Tag_1': (411, 6), 'Tag_2': (522, 130)}",5
179,R0G39S2,polygon,NOVEL_2,Red,"(0, 0, 255)",2,450,352,"[[315 221]
 [512 286]
 [400 418]]",[409 308],16642.0,118,3078.33,"{'Center_tag': (409, 308), 'Tag_0': (315, 221), 'Tag_1': (512, 286), 'Tag_2': (400, 418)}",5
180,R0G39S2,polygon,FORMER_1,Green,"(0, 128, 0)",2,519,236,"[[315 219]
 [521 131]
 [513 286]]",[449 212],15613.0,118,3078.33,"{'Center_tag': (449, 212), 'Tag_0': (315, 219), 'Tag_1': (521, 131), 'Tag_2': (513, 286)}",5
181,R0G39S2,polygon,FORMER_2,Green,"(0, 128, 0)",2,113,201,"[[315 217]
 [119 292]
 [116 136]]",[183 215],15400.5,118,3078.33,"{'Center_tag': (183, 215), 'Tag_0': (315, 217), 'Tag_1': (119, 292), 'Tag_2': (116, 136)}",5
182,R0G39S2,polygon,SAME_1,Yellow,"(0, 255, 255)",2,153,348,"[[314 220]
 [235 416]
 [116 295]]",[221 310],16441.5,118,3078.33,"{'Center_tag': (221, 310), 'Tag_0': (314, 220), 'Tag_1': (235, 416), 'Tag_2': (116, 295)}",5
183,R0G39S2,polygon,SAME_2,Yellow,"(0, 255, 255)",2,299,84,"[[314 216]
 [116 135]
 [232   5]]",[220 118],17568.0,118,3078.33,"{'Center_tag': (220, 118), 'Tag_0': (314, 216), 'Tag_1': (116, 135), 'Tag_2': (232, 5)}",5
184,R0G68S2,polygon,FORMER_1,Green,"(0, 128, 0)",2,297,99,"[[293 240]
 [212  28]
 [388  30]]","(297, 99)",18575.0,118,3078.33,"{'Center_tag': (297, 99), 'Tag_0': (293, 240), 'Tag_1': (212, 28), 'Tag_2': (388, 30)}",5
185,R0G68S2,polygon,FORMER_2,Green,"(0, 128, 0)",2,292,377,"[[291 246]
 [376 441]
 [217 446]]",[294 377],15715.0,118,3078.33,"{'Center_tag': (294, 377), 'Tag_0': (291, 246), 'Tag_1': (376, 441), 'Tag_2': (217, 446)}",5
186,R0G68S2,polygon,SAME_1,Yellow,"(0, 255, 255)",2,426,235,"[[292 242]
 [498 154]
 [490 309]]","(426, 235)",15613.0,118,3078.33,"{'Center_tag': (426, 235), 'Tag_0': (292, 242), 'Tag_1': (498, 154), 'Tag_2': (490, 309)}",5
187,R0G68S2,polygon,SAME_2,Yellow,"(0, 255, 255)",2,162,239,"[[294 241]
 [ 98 316]
 [101 138]]",[164 231],17331.5,118,3078.33,"{'Center_tag': (164, 231), 'Tag_0': (294, 241), 'Tag_1': (98, 316), 'Tag_2': (101, 138)}",5
188,R0G68S2,polygon,NEVER_1,Cyan,"(255, 255, 102)",2,395,141,"[[294 241]
 [390  29]
 [501 153]]","(395, 141)",17718.0,118,3078.33,"{'Center_tag': (395, 141), 'Tag_0': (294, 241), 'Tag_1': (390, 29), 'Tag_2': (501, 153)}",5
189,R0G68S2,polygon,NEVER_2,Cyan,"(255, 255, 102)",2,200,141,"[[294 240]
 [106 140]
 [211  27]]",[203 135],15872.0,118,3078.33,"{'Center_tag': (203, 135), 'Tag_0': (294, 240), 'Tag_1': (106, 140), 'Tag_2': (211, 27)}",5
190,R0G68S2,polygon,NOVEL_1,Red,"(0, 0, 255)",2,386,331,"[[292 244]
 [489 309]
 [377 441]]","(386, 331)",16642.0,118,3078.33,"{'Center_tag': (386, 331), 'Tag_0': (292, 244), 'Tag_1': (489, 309), 'Tag_2': (377, 441)}",5
191,R0G68S2,polygon,NOVEL_2,Red,"(0, 0, 255)",2,197,335,"[[290 245]
 [218 444]
 [ 92 320]]",[200 336],17001.0,118,3078.33,"{'Center_tag': (200, 336), 'Tag_0': (290, 245), 'Tag_1': (218, 444), 'Tag_2': (92, 320)}",5
